Timestamp,Value,
1623089140000,2.420399,
1623089140001,-3.043472,
1623089140002,0.191715,
1623089140003,-0.119822,
1623089140004,2.755900,
1623089140005,-3.906189,
1623089140006,-1.677504,
1623089140007,-3.283116,
1623089140008,-5.391979,
1623089140009,-3.378973,
1623089140010,-0.742895,
1623089140011,7.548770,
1623089140012,4.840798,
1623089140013,0.191715,
1623089140014,2.156791,
1623089140015,4.002046,
1623089140016,0.575144,
1623089140017,-1.725433,
1623089140018,0.311537,
1623089140019,-0.143786,
1623089140020,0.766859,
1623089140021,0.623073,
1623089140022,2.228684,
1623089140023,6.230731,
1623089140024,-0.215679,
1623089140025,1.917148,
1623089140026,-3.283116,
1623089140027,1.509754,
1623089140028,-0.503251,
1623089140029,1.845255,
1623089140030,-0.694966,
1623089140031,-1.342004,
1623089140032,-2.612114,
1623089140033,-0.119822,
1623089140034,2.252649,
1623089140035,0.119822,
1623089140036,-2.300578,
1623089140037,8.243736,
1623089140038,-2.108863,
1623089140039,2.084898,
1623089140040,-2.636078,
1623089140041,-1.078396,
1623089140042,-1.677504,
1623089140043,-4.768906,
1623089140044,2.875722,
1623089140045,-2.923651,
1623089140046,6.542267,
1623089140047,0.790824,
1623089140048,1.174253,
1623089140049,-0.071893,
1623089140050,-6.470374,
1623089140051,3.690510,
1623089140052,3.762403,
1623089140053,1.174253,
1623089140054,0.263608,
1623089140055,1.030467,
1623089140056,-7.548770,
1623089140057,1.461825,
1623089140058,-1.557683,
1623089140059,3.738438,
1623089140060,-2.707972,
1623089140061,2.036970,
1623089140062,1.509754,
1623089140063,0.047929,
1623089140064,-5.224228,
1623089140065,-4.121868,
1623089140066,-0.263608,
1623089140067,-2.180756,
1623089140068,-20.297804,
1623089140069,8.651130,
1623089140070,-1.006503,
1623089140071,0.071893,
1623089140072,-0.479287,
1623089140073,0.191715,
1623089140074,-2.636078,
1623089140075,-0.910645,
1623089140076,6.757946,
1623089140077,-6.039016,
1623089140078,2.036970,
1623089140079,-0.647037,
1623089140080,1.413897,
1623089140081,-1.054431,
1623089140082,2.276613,
1623089140083,-2.204720,
1623089140084,-0.790824,
1623089140085,-0.982538,
1623089140086,2.803829,
1623089140087,-0.431358,
1623089140088,2.348506,
1623089140089,1.198218,
1623089140090,0.671002,
1623089140091,-1.533718,
1623089140092,-1.006503,
1623089140093,-0.790824,
1623089140094,0.383430,
1623089140095,0.599109,
1623089140096,-0.742895,
1623089140097,12.269747,
1623089140098,-4.361512,
1623089140099,5.415943,
1623089140100,-1.222182,
1623089140101,-0.551180,
1623089140102,-7.261198,
1623089140103,1.605611,
1623089140104,-3.762403,
1623089140105,1.365968,
1623089140106,1.461825,
1623089140107,0.023964,
1623089140108,-2.923651,
1623089140109,0.575144,
1623089140110,-1.413897,
1623089140111,0.479287,
1623089140112,2.468328,
1623089140113,-3.474831,
1623089140114,3.163294,
1623089140115,0.191715,
1623089140116,2.516257,
1623089140117,-4.936656,
1623089140118,1.821290,
1623089140119,1.413897,
1623089140120,1.893184,
1623089140121,0.287572,
1623089140122,5.008549,
1623089140123,0.335501,
1623089140124,6.039016,
1623089140125,-4.768906,
1623089140126,-0.527216,
1623089140127,-2.947615,
1623089140128,-0.623073,
1623089140129,-0.647037,
1623089140130,0.383430,
1623089140131,1.030467,
1623089140132,-0.383430,
1623089140133,-0.287572,
1623089140134,-2.731936,
1623089140135,1.102360,
1623089140136,-16.559366,
1623089140137,-3.259151,
1623089140138,-20.465553,
1623089140139,-7.333091,
1623089140140,2.156791,
1623089140141,2.875722,
1623089140142,1.917148,
1623089140143,0.143786,
1623089140144,1.557683,
1623089140145,-1.030467,
1623089140146,1.365968,
1623089140147,0.934610,
1623089140148,-0.910645,
1623089140149,0.455323,
1623089140150,0.647037,
1623089140151,-0.047929,
1623089140152,-2.204720,
1623089140153,-2.540221,
1623089140154,0.575144,
1623089140155,2.396435,
1623089140156,-0.575144,
1623089140157,2.684007,
1623089140158,-1.581647,
1623089140159,1.509754,
1623089140160,10.448456,
1623089140161,-0.766859,
1623089140162,-1.917148,
1623089140163,1.917148,
1623089140164,2.372471,
1623089140165,-5.344050,
1623089140166,1.845255,
1623089140167,-6.733982,
1623089140168,-3.187258,
1623089140169,-0.575144,
1623089140170,-2.875722,
1623089140171,2.036970,
1623089140172,-4.505298,
1623089140173,6.949661,
1623089140174,0.958574,
1623089140175,-11.071529,
1623089140176,-4.936656,
1623089140177,-3.642581,
1623089140178,-3.618617,
1623089140179,2.779865,
1623089140180,2.372471,
1623089140181,-1.701469,
1623089140182,1.821290,
1623089140183,0.527216,
1623089140184,-1.533718,
1623089140185,4.385476,
1623089140186,0.071893,
1623089140187,2.132827,
1623089140188,-0.958574,
1623089140189,-0.263608,
1623089140190,-0.934610,
1623089140191,0.311537,
1623089140192,5.919194,
1623089140193,-9.034559,
1623089140194,-2.875722,
1623089140195,1.389932,
1623089140196,0.934610,
1623089140197,-1.342004,
1623089140198,-1.102360,
1623089140199,-0.191715,
1623089140200,-4.673048,
1623089140201,16.463509,
1623089140202,11.167387,
1623089140203,3.714474,
1623089140204,2.707972,
1623089140205,-11.023601,
1623089140206,3.594652,
1623089140207,4.888727,
1623089140208,-2.803829,
1623089140209,-3.187258,
1623089140210,0.191715,
1623089140211,-2.971579,
1623089140212,-2.108863,
1623089140213,-1.605611,
1623089140214,0.215679,
1623089140215,0.503251,
1623089140216,-0.862717,
1623089140217,-1.701469,
1623089140218,0.790824,
1623089140219,0.143786,
1623089140220,-0.527216,
1623089140221,-1.701469,
1623089140222,-10.544313,
1623089140223,9.034559,
1623089140224,-1.365968,
1623089140225,3.930153,
1623089140226,0.287572,
1623089140227,-0.239643,
1623089140228,-0.383430,
1623089140229,1.030467,
1623089140230,-0.167750,
1623089140231,-0.215679,
1623089140232,-0.407394,
1623089140233,0.551180,
1623089140234,0.431358,
1623089140235,-4.649084,
1623089140236,2.995544,
1623089140237,-2.660043,
1623089140238,3.666545,
1623089140239,-6.182802,
1623089140240,2.228684,
1623089140241,-3.331044,
1623089140242,-6.518303,
1623089140243,4.241690,
1623089140244,2.036970,
1623089140245,3.283116,
1623089140246,-2.636078,
1623089140247,2.444364,
1623089140248,-8.651130,
1623089140249,0.934610,
1623089140250,-4.984585,
1623089140251,2.156791,
1623089140252,6.230731,
1623089140253,-5.511800,
1623089140254,3.786367,
1623089140255,1.102360,
1623089140256,0.023964,
1623089140257,3.762403,
1623089140258,-9.394025,
1623089140259,10.592242,
1623089140260,-0.479287,
1623089140261,-0.862717,
1623089140262,-0.239643,
1623089140263,0.790824,
1623089140264,-0.455323,
1623089140265,-0.071893,
1623089140266,2.108863,
1623089140267,9.034559,
1623089140268,-7.476877,
1623089140269,0.766859,
1623089140270,-4.289618,
1623089140271,3.498795,
1623089140272,1.030467,
1623089140273,-0.599109,
1623089140274,2.348506,
1623089140275,-1.030467,
1623089140276,-1.006503,
1623089140277,-5.823337,
1623089140278,3.235187,
1623089140279,5.775408,
1623089140280,0.311537,
1623089140281,2.755900,
1623089140282,-1.294075,
1623089140283,-6.422446,
1623089140284,2.060934,
1623089140285,1.126324,
1623089140286,0.335501,
1623089140287,-0.647037,
1623089140288,1.102360,
1623089140289,-13.108499,
1623089140290,14.450502,
1623089140291,-9.250238,
1623089140292,5.967123,
1623089140293,-2.636078,
1623089140294,2.276613,
1623089140295,-0.718930,
1623089140296,-3.570688,
1623089140297,-1.437861,
1623089140298,0.982538,
1623089140299,-1.413897,
1623089140300,-4.960620,
1623089140301,-16.367651,
1623089140302,-23.652813,
1623089140303,-6.062980,
1623089140304,-3.978082,
1623089140305,-1.342004,
1623089140306,-1.054431,
1623089140307,4.433404,
1623089140308,-2.492292,
1623089140309,0.000000,
1623089140310,-1.461825,
1623089140311,2.564185,
1623089140312,-1.413897,
1623089140313,3.067437,
1623089140314,4.217725,
1623089140315,-3.331044,
1623089140316,3.067437,
1623089140317,-2.899686,
1623089140318,-0.982538,
1623089140319,-0.479287,
1623089140320,0.742895,
1623089140321,4.265654,
1623089140322,14.115002,
1623089140323,-2.612114,
1623089140324,-1.437861,
1623089140325,4.481333,
1623089140326,-3.594652,
1623089140327,-2.180756,
1623089140328,-3.139330,
1623089140329,7.093447,
1623089140330,-3.738438,
1623089140331,0.263608,
1623089140332,1.437861,
1623089140333,-26.025284,
1623089140334,31.776728,
1623089140335,-8.219771,
1623089140336,-6.710018,
1623089140337,4.816834,
1623089140338,9.058524,
1623089140339,4.816834,
1623089140340,-1.437861,
1623089140341,1.869219,
1623089140342,-1.365968,
1623089140343,1.006503,
1623089140344,2.731936,
1623089140345,1.845255,
1623089140346,1.725433,
1623089140347,-2.228684,
1623089140348,0.455323,
1623089140349,2.084898,
1623089140350,0.239643,
1623089140351,-0.023964,
1623089140352,3.235187,
1623089140353,-1.677504,
1623089140354,1.078396,
1623089140355,-2.779865,
1623089140356,-1.126324,
1623089140357,-0.527216,
1623089140358,1.701469,
1623089140359,1.701469,
1623089140360,-1.294075,
1623089140361,-0.311537,
1623089140362,4.457369,
