Timestamp,Value,
1623178303000,4.002046,
1623178303001,0.671002,
1623178303002,-4.241690,
1623178303003,3.163294,
1623178303004,-2.180756,
1623178303005,1.126324,
1623178303006,-0.119822,
1623178303007,-0.167750,
1623178303008,-0.814788,
1623178303009,-2.252649,
1623178303010,3.546724,
1623178303011,-1.941112,
1623178303012,1.174253,
1623178303013,-0.095857,
1623178303014,-0.671002,
1623178303015,-0.718930,
1623178303016,1.773362,
1623178303017,-5.368014,
1623178303018,-0.742895,
1623178303019,-4.289618,
1623178303020,-2.899686,
1623178303021,0.239643,
1623178303022,-1.701469,
1623178303023,-2.348506,
1623178303024,-1.342004,
1623178303025,-0.503251,
1623178303026,-3.954118,
1623178303027,0.623073,
1623178303028,-1.437861,
1623178303029,12.796963,
1623178303030,0.934610,
1623178303031,-3.882225,
1623178303032,0.359465,
1623178303033,1.845255,
1623178303034,-1.821290,
1623178303035,0.790824,
1623178303036,2.060934,
1623178303037,0.838752,
1623178303038,-0.191715,
1623178303039,-3.019508,
1623178303040,-3.115366,
1623178303041,2.899686,
1623178303042,2.036970,
1623178303043,0.455323,
1623178303044,-1.150289,
1623178303045,2.204720,
1623178303046,-0.047929,
1623178303047,-1.701469,
1623178303048,0.119822,
1623178303049,0.575144,
1623178303050,0.862717,
1623178303051,0.527216,
1623178303052,1.389932,
1623178303053,1.054431,
1623178303054,0.886681,
1623178303055,-1.150289,
1623178303056,0.359465,
1623178303057,-1.413897,
1623178303058,3.378973,
1623178303059,5.224228,
1623178303060,5.487836,
1623178303061,-1.389932,
1623178303062,0.383430,
1623178303063,2.084898,
1623178303064,0.647037,
1623178303065,2.516257,
1623178303066,3.786367,
1623178303067,5.607658,
1623178303068,-3.978082,
1623178303069,0.407394,
1623178303070,-5.871265,
1623178303071,-2.204720,
1623178303072,5.320086,
1623178303073,-0.814788,
1623178303074,-0.718930,
1623178303075,1.485790,
1623178303076,4.241690,
1623178303077,1.677504,
1623178303078,-2.636078,
1623178303079,0.215679,
1623178303080,-0.287572,
1623178303081,-14.282752,
1623178303082,-2.516257,
1623178303083,2.803829,
1623178303084,-1.054431,
1623178303085,1.893184,
1623178303086,1.270110,
1623178303087,-0.431358,
1623178303088,1.006503,
1623178303089,2.013005,
1623178303090,2.036970,
1623178303091,0.599109,
1623178303092,-1.989041,
1623178303093,0.167750,
1623178303094,0.718930,
1623178303095,63.984814,
1623178303096,-2.492292,
1623178303097,3.834296,
1623178303098,6.470374,
1623178303099,-1.365968,
1623178303100,0.910645,
1623178303101,0.071893,
1623178303102,4.505298,
1623178303103,-5.080442,
1623178303104,-5.032513,
1623178303105,-2.468328,
1623178303106,0.838752,
1623178303107,-1.150289,
1623178303108,2.803829,
1623178303109,-1.653540,
1623178303110,-1.797326,
1623178303111,1.030467,
1623178303112,-1.078396,
1623178303113,0.814788,
1623178303114,0.311537,
1623178303115,2.468328,
1623178303116,-2.755900,
1623178303117,7.860307,
1623178303118,-1.294075,
1623178303119,-1.030467,
1623178303120,6.062980,
1623178303121,1.006503,
1623178303122,-0.359465,
1623178303123,0.623073,
1623178303124,-2.108863,
1623178303125,0.095857,
1623178303126,1.461825,
1623178303127,-2.899686,
1623178303128,3.139330,
1623178303129,1.821290,
1623178303130,2.180756,
1623178303131,-2.707972,
1623178303132,-2.228684,
1623178303133,1.893184,
1623178303134,-0.071893,
1623178303135,4.193761,
1623178303136,-1.054431,
1623178303137,1.725433,
1623178303138,-2.013005,
1623178303139,-4.073939,
1623178303140,-2.108863,
1623178303141,3.930153,
1623178303142,-2.300578,
1623178303143,-0.167750,
1623178303144,1.054431,
1623178303145,2.372471,
1623178303146,1.294075,
1623178303147,-1.389932,
1623178303148,1.701469,
1623178303149,-2.731936,
1623178303150,2.300578,
1623178303151,-0.263608,
1623178303152,-0.623073,
1623178303153,-0.359465,
1623178303154,-0.575144,
1623178303155,-6.638125,
1623178303156,6.733982,
1623178303157,0.479287,
1623178303158,-1.270110,
1623178303159,-10.472421,
1623178303160,-6.062980,
1623178303161,5.104406,
1623178303162,-4.864763,
1623178303163,4.553226,
1623178303164,-1.198218,
1623178303165,2.755900,
1623178303166,-0.766859,
1623178303167,1.222182,
1623178303168,-1.845255,
1623178303169,-0.575144,
1623178303170,0.503251,
1623178303171,-1.126324,
1623178303172,1.941112,
1623178303173,-2.827793,
1623178303174,-0.527216,
1623178303175,-2.947615,
1623178303176,2.396435,
1623178303177,1.365968,
1623178303178,-2.228684,
1623178303179,-0.503251,
1623178303180,24.922924,
1623178303181,8.219771,
1623178303182,0.575144,
1623178303183,5.607658,
1623178303184,0.407394,
1623178303185,-3.762403,
1623178303186,-2.300578,
1623178303187,4.529262,
1623178303188,-1.342004,
1623178303189,4.073939,
1623178303190,-2.180756,
1623178303191,-0.551180,
1623178303192,0.575144,
1623178303193,-1.965077,
1623178303194,32.855122,
1623178303195,-10.712064,
1623178303196,6.015052,
1623178303197,-4.409440,
1623178303198,-4.169797,
1623178303199,-3.642581,
1623178303200,5.439907,
1623178303201,-1.629576,
1623178303202,5.607658,
1623178303203,-4.792870,
1623178303204,2.684007,
1623178303205,-2.252649,
1623178303206,-0.143786,
1623178303207,-0.671002,
1623178303208,4.002046,
1623178303209,0.407394,
1623178303210,1.389932,
1623178303211,-1.389932,
1623178303212,2.300578,
1623178303213,-0.023964,
