Timestamp,Value,
1623465942000,4.409440,
1623465942001,6.542267,
1623465942002,-0.071893,
1623465942003,-1.773362,
1623465942004,-3.378973,
1623465942005,1.869219,
1623465942006,3.882225,
1623465942007,-1.461825,
1623465942008,0.263608,
1623465942009,-0.527216,
1623465942010,1.557683,
1623465942011,-1.437861,
1623465942012,-0.143786,
1623465942013,0.431358,
1623465942014,-1.222182,
1623465942015,8.675095,
1623465942016,18.524443,
1623465942017,-3.259151,
1623465942018,5.248192,
1623465942019,3.786367,
1623465942020,-4.002046,
1623465942021,1.485790,
1623465942022,0.407394,
1623465942023,3.283116,
1623465942024,0.335501,
1623465942025,-2.875722,
1623465942026,-0.910645,
1623465942027,-0.263608,
1623465942028,0.790824,
1623465942029,0.862717,
1623465942030,33.166660,
1623465942031,14.522395,
1623465942032,-2.444364,
1623465942033,4.553226,
1623465942034,3.906189,
1623465942035,1.797326,
1623465942036,0.239643,
1623465942037,2.228684,
1623465942038,-2.492292,
1623465942039,-0.814788,
1623465942040,-1.893184,
1623465942041,2.875722,
1623465942042,-0.215679,
1623465942043,1.485790,
1623465942044,3.858260,
1623465942045,-4.888727,
1623465942046,0.431358,
1623465942047,4.481333,
1623465942048,-2.420399,
1623465942049,1.246146,
1623465942050,-2.564185,
1623465942051,-1.869219,
1623465942052,5.248192,
1623465942053,-1.845255,
1623465942054,2.588150,
1623465942055,-0.407394,
1623465942056,2.013005,
1623465942057,3.115366,
1623465942058,0.527216,
1623465942059,0.527216,
1623465942060,7.165340,
1623465942061,5.368014,
1623465942062,-5.943159,
1623465942063,-0.095857,
1623465942064,1.318039,
1623465942065,-3.426902,
1623465942066,8.555273,
1623465942067,0.551180,
1623465942068,4.026011,
1623465942069,-1.797326,
1623465942070,-0.383430,
1623465942071,-1.917148,
1623465942072,-2.731936,
1623465942073,-5.008549,
1623465942074,-1.893184,
1623465942075,-2.636078,
1623465942076,0.239643,
1623465942077,1.365968,
1623465942078,3.906189,
1623465942079,1.078396,
1623465942080,-1.869219,
1623465942081,1.030467,
1623465942082,-0.623073,
1623465942083,3.978082,
1623465942084,7.956164,
1623465942085,0.527216,
1623465942086,4.697012,
1623465942087,-2.060934,
1623465942088,1.461825,
1623465942089,1.365968,
1623465942090,2.276613,
1623465942091,1.509754,
1623465942092,0.335501,
1623465942093,0.431358,
1623465942094,0.431358,
1623465942095,4.361512,
1623465942096,0.023964,
1623465942097,-7.237234,
1623465942098,-3.307080,
1623465942099,-2.827793,
1623465942100,7.357055,
1623465942101,-3.642581,
1623465942102,1.989041,
1623465942103,0.934610,
1623465942104,-3.738438,
1623465942105,-3.906189,
1623465942106,3.522759,
1623465942107,0.383430,
1623465942108,-4.169797,
1623465942109,-1.270110,
1623465942110,-2.660043,
1623465942111,1.150289,
1623465942112,-1.509754,
1623465942113,2.588150,
1623465942114,5.248192,
1623465942115,-0.575144,
1623465942116,0.910645,
1623465942117,0.742895,
1623465942118,-0.263608,
1623465942119,-6.853804,
1623465942120,-1.485790,
1623465942121,2.923651,
1623465942122,-0.215679,
1623465942123,3.546724,
1623465942124,1.078396,
1623465942125,-0.191715,
1623465942126,0.191715,
1623465942127,8.555273,
1623465942128,-10.807921,
1623465942129,4.936656,
1623465942130,-0.862717,
1623465942131,2.707972,
1623465942132,-0.287572,
1623465942133,-0.790824,
1623465942134,-0.143786,
1623465942135,5.487836,
1623465942136,1.869219,
1623465942137,1.989041,
1623465942138,2.540221,
1623465942139,-1.006503,
1623465942140,-7.524806,
1623465942141,0.359465,
1623465942142,5.032513,
1623465942143,-6.254695,
1623465942144,-1.509754,
1623465942145,0.694966,
1623465942146,-2.252649,
1623465942147,-0.215679,
1623465942148,-1.797326,
1623465942149,2.372471,
1623465942150,-1.629576,
1623465942151,2.995544,
1623465942152,-2.468328,
1623465942153,0.000000,
1623465942154,-0.910645,
1623465942155,-0.311537,
1623465942156,1.485790,
1623465942157,7.357055,
1623465942158,-3.091401,
1623465942159,-1.581647,
1623465942160,1.437861,
1623465942161,20.896912,
1623465942162,-9.058524,
1623465942163,-4.337547,
1623465942164,2.731936,
1623465942165,-3.474831,
1623465942166,3.378973,
1623465942167,-1.030467,
1623465942168,-0.982538,
1623465942169,5.415943,
1623465942170,-2.084898,
1623465942171,-0.838752,
1623465942172,-3.618617,
1623465942173,4.409440,
1623465942174,-0.527216,
1623465942175,1.725433,
1623465942176,-1.797326,
1623465942177,1.150289,
1623465942178,-0.671002,
1623465942179,-2.372471,
1623465942180,15.576827,
1623465942181,-0.239643,
1623465942182,14.091038,
1623465942183,-3.642581,
1623465942184,6.158838,
1623465942185,-0.503251,
1623465942186,-4.912692,
1623465942187,3.930153,
1623465942188,0.838752,
1623465942189,-0.023964,
1623465942190,2.636078,
1623465942191,-1.701469,
1623465942192,-0.167750,
1623465942193,-1.389932,
1623465942194,0.790824,
1623465942195,1.629576,
1623465942196,-31.848619,
1623465942197,11.502888,
1623465942198,0.838752,
1623465942199,6.949661,
1623465942200,-0.023964,
1623465942201,4.529262,
1623465942202,3.426902,
1623465942203,4.121868,
1623465942204,-4.744941,
1623465942205,-2.300578,
1623465942206,-0.766859,
1623465942207,1.222182,
1623465942208,2.564185,
1623465942209,1.653540,
1623465942210,-0.455323,
1623465942211,-1.941112,
1623465942212,0.023964,
1623465942213,0.215679,
1623465942214,-0.359465,
