Timestamp,Value,
1623134692000,-3.642581,
1623134692001,-0.215679,
1623134692002,-1.246146,
1623134692003,1.701469,
1623134692004,1.318039,
1623134692005,1.174253,
1623134692006,0.934610,
1623134692007,-0.958574,
1623134692008,-0.071893,
1623134692009,-4.361512,
1623134692010,-2.084898,
1623134692011,-2.660043,
1623134692012,1.629576,
1623134692013,1.605611,
1623134692014,0.359465,
1623134692015,6.853804,
1623134692016,0.934610,
1623134692017,-5.535765,
1623134692018,-4.457369,
1623134692019,-0.311537,
1623134692020,0.742895,
1623134692021,-0.934610,
1623134692022,1.174253,
1623134692023,-0.095857,
1623134692024,0.982538,
1623134692025,0.575144,
1623134692026,3.954118,
1623134692027,3.906189,
1623134692028,-0.671002,
1623134692029,3.570688,
1623134692030,1.006503,
1623134692031,0.335501,
1623134692032,3.474831,
1623134692033,-1.198218,
1623134692034,-1.270110,
1623134692035,0.958574,
1623134692036,2.156791,
1623134692037,-0.143786,
1623134692038,-0.263608,
1623134692039,-2.300578,
1623134692040,5.751444,
1623134692041,-2.060934,
1623134692042,-1.557683,
1623134692043,-1.365968,
1623134692044,-1.318039,
1623134692045,0.119822,
1623134692046,-1.270110,
1623134692047,-0.095857,
1623134692048,0.599109,
1623134692049,0.143786,
1623134692050,-9.705562,
1623134692051,-3.283116,
1623134692052,1.605611,
1623134692053,-4.481333,
1623134692054,-0.982538,
1623134692055,-2.060934,
1623134692056,0.934610,
1623134692057,3.522759,
1623134692058,-3.810332,
1623134692059,4.265654,
1623134692060,-0.287572,
1623134692061,-5.152335,
1623134692062,-4.673048,
1623134692063,7.860307,
1623134692064,4.073939,
1623134692065,1.677504,
1623134692066,-0.167750,
1623134692067,0.167750,
1623134692068,-1.342004,
1623134692069,-0.790824,
1623134692070,2.013005,
1623134692071,0.455323,
1623134692072,-0.383430,
1623134692073,-23.700741,
1623134692074,-2.420399,
1623134692075,-11.311172,
1623134692076,-4.145833,
1623134692077,0.287572,
1623134692078,6.949661,
1623134692079,1.126324,
1623134692080,-0.671002,
1623134692081,2.372471,
1623134692082,11.407030,
1623134692083,1.725433,
1623134692084,-0.359465,
1623134692085,2.588150,
1623134692086,3.450866,
1623134692087,0.479287,
1623134692088,-3.187258,
1623134692089,-2.516257,
1623134692090,-0.862717,
1623134692091,0.455323,
1623134692092,-0.599109,
1623134692093,1.845255,
1623134692094,-3.450866,
1623134692095,2.995544,
1623134692096,-3.906189,
1623134692097,1.030467,
1623134692098,5.224228,
1623134692099,-0.910645,
1623134692100,5.128371,
1623134692101,-2.851758,
1623134692102,1.629576,
1623134692103,-0.551180,
1623134692104,-7.285162,
1623134692105,10.208813,
1623134692106,-0.383430,
1623134692107,-0.239643,
1623134692108,-6.638125,
1623134692109,-1.965077,
1623134692110,9.441954,
1623134692111,-1.701469,
1623134692112,-1.893184,
1623134692113,-1.006503,
1623134692114,1.821290,
1623134692115,1.845255,
1623134692116,39.684963,
1623134692117,11.670638,
1623134692118,-16.775043,
1623134692119,6.182802,
1623134692120,-1.749398,
1623134692121,1.174253,
1623134692122,4.145833,
1623134692123,-1.893184,
1623134692124,-0.119822,
1623134692125,-1.413897,
1623134692126,1.845255,
1623134692127,-3.618617,
1623134692128,4.265654,
1623134692129,0.623073,
1623134692130,0.263608,
1623134692131,-1.006503,
1623134692132,0.287572,
1623134692133,-1.318039,
1623134692134,-0.982538,
1623134692135,-0.215679,
1623134692136,-11.047565,
1623134692137,-5.463871,
1623134692138,4.768906,
