Timestamp,Value,
1623207843000,-2.372471,
1623207843001,1.030467,
1623207843002,-4.720977,
1623207843003,-1.893184,
1623207843004,0.838752,
1623207843005,-1.126324,
1623207843006,-2.564185,
1623207843007,-1.485790,
1623207843008,-1.725433,
1623207843009,-0.575144,
1623207843010,0.023964,
1623207843011,0.000000,
1623207843012,11.814425,
1623207843013,-1.869219,
1623207843014,-4.457369,
1623207843015,-0.982538,
1623207843016,5.080442,
1623207843017,-2.540221,
1623207843018,0.215679,
1623207843019,1.413897,
1623207843020,2.036970,
1623207843021,-7.524806,
1623207843022,24.994816,
1623207843023,-4.313583,
1623207843024,-3.546724,
1623207843025,7.716520,
1623207843026,-6.925697,
1623207843027,2.827793,
1623207843028,-1.150289,
1623207843029,-3.235187,
1623207843030,4.121868,
1623207843031,-6.662089,
1623207843032,-2.180756,
1623207843033,0.862717,
1623207843034,1.126324,
1623207843035,0.095857,
1623207843036,-4.409440,
1623207843037,5.272157,
1623207843038,4.673048,
1623207843039,2.060934,
1623207843040,1.270110,
1623207843041,-0.215679,
1623207843042,-16.966759,
1623207843043,-9.513846,
1623207843044,-1.845255,
1623207843045,-5.176300,
1623207843046,3.546724,
1623207843047,0.503251,
1623207843048,-2.036970,
1623207843049,-0.934610,
1623207843050,-1.797326,
1623207843051,2.875722,
1623207843052,-1.078396,
1623207843053,1.413897,
1623207843054,-0.623073,
1623207843055,-0.407394,
1623207843056,-29.643900,
1623207843057,8.603201,
1623207843058,-1.701469,
1623207843059,-0.766859,
1623207843060,4.409440,
1623207843061,0.766859,
1623207843062,0.047929,
1623207843063,-6.278659,
1623207843064,2.899686,
1623207843065,0.982538,
1623207843066,-3.043472,
1623207843067,0.359465,
1623207843068,-1.318039,
1623207843069,1.797326,
1623207843070,-1.533718,
1623207843071,1.749398,
1623207843072,-2.060934,
1623207843073,0.407394,
1623207843074,4.169797,
1623207843075,-3.091401,
1623207843076,1.725433,
1623207843077,-0.287572,
1623207843078,12.101996,
1623207843079,3.426902,
1623207843080,-0.910645,
1623207843081,-1.102360,
1623207843082,-4.768906,
1623207843083,3.546724,
1623207843084,1.437861,
1623207843085,0.167750,
1623207843086,-1.198218,
1623207843087,3.402938,
1623207843088,-1.485790,
1623207843089,-6.015052,
1623207843090,-6.757946,
1623207843091,-2.851758,
1623207843092,1.150289,
1623207843093,-0.527216,
1623207843094,1.174253,
1623207843095,4.265654,
1623207843096,-2.731936,
1623207843097,1.461825,
1623207843098,-0.934610,
1623207843099,-0.023964,
1623207843100,-4.673048,
1623207843101,1.102360,
1623207843102,-2.013005,
1623207843103,1.222182,
1623207843104,0.742895,
1623207843105,-3.019508,
1623207843106,1.150289,
1623207843107,-1.102360,
1623207843108,2.180756,
1623207843109,-0.335501,
1623207843110,-2.995544,
1623207843111,-1.198218,
1623207843112,-2.779865,
1623207843113,3.187258,
1623207843114,-3.858260,
1623207843115,1.845255,
1623207843116,-0.287572,
1623207843117,0.407394,
1623207843118,-2.013005,
1623207843119,1.749398,
1623207843120,4.529262,
1623207843121,-13.563822,
1623207843122,-6.518303,
1623207843123,-7.764449,
1623207843124,-9.825383,
1623207843125,-0.311537,
1623207843126,1.581647,
1623207843127,5.463871,
1623207843128,-2.013005,
1623207843129,-1.605611,
1623207843130,0.886681,
1623207843131,-1.342004,
1623207843132,-4.217725,
1623207843133,5.799373,
1623207843134,0.215679,
1623207843135,-1.605611,
1623207843136,-2.468328,
1623207843137,-2.372471,
1623207843138,4.385476,
1623207843139,0.431358,
1623207843140,-0.766859,
1623207843141,2.372471,
1623207843142,5.535765,
1623207843143,0.239643,
1623207843144,2.156791,
1623207843145,1.629576,
1623207843146,1.294075,
1623207843147,-1.054431,
1623207843148,1.917148,
1623207843149,-3.906189,
1623207843150,1.318039,
1623207843151,-4.049975,
1623207843152,-0.287572,
1623207843153,-0.790824,
1623207843154,-12.533355,
1623207843155,2.444364,
1623207843156,-2.492292,
1623207843157,9.130417,
1623207843158,12.940748,
1623207843159,9.465918,
1623207843160,4.409440,
1623207843161,1.629576,
1623207843162,2.324542,
1623207843163,-2.348506,
1623207843164,-0.071893,
1623207843165,4.145833,
1623207843166,-0.479287,
1623207843167,-2.396435,
1623207843168,-1.653540,
1623207843169,1.174253,
1623207843170,-0.862717,
1623207843171,-0.167750,
1623207843172,-1.006503,
1623207843173,-3.283116,
1623207843174,1.318039,
1623207843175,1.078396,
1623207843176,-2.132827,
1623207843177,-2.875722,
1623207843178,1.869219,
1623207843179,-0.886681,
1623207843180,-0.383430,
1623207843181,-1.078396,
1623207843182,3.378973,
1623207843183,0.311537,
1623207843184,-2.444364,
1623207843185,8.651130,
1623207843186,10.951708,
1623207843187,2.995544,
1623207843188,-2.060934,
1623207843189,-3.786367,
1623207843190,2.755900,
1623207843191,0.239643,
1623207843192,2.803829,
1623207843193,4.816834,
1623207843194,0.071893,
1623207843195,1.030467,
1623207843196,-6.302624,
1623207843197,-5.799373,
1623207843198,-7.860307,
1623207843199,-0.359465,
1623207843200,-0.934610,
1623207843201,0.527216,
1623207843202,0.335501,
1623207843203,1.150289,
1623207843204,-0.910645,
1623207843205,-2.492292,
