Timestamp,Value,
1622854964000,-3.642581,
1622854964001,-2.396435,
1622854964002,2.612114,
1622854964003,-0.551180,
1622854964004,-1.054431,
1622854964005,0.311537,
1622854964006,0.623073,
1622854964007,0.910645,
1622854964008,-3.570688,
1622854964009,9.370061,
1622854964010,-5.847301,
1622854964011,0.766859,
1622854964012,-0.023964,
1622854964013,18.524443,
1622854964014,-13.348143,
1622854964015,8.483379,
1622854964016,-3.378973,
1622854964017,-3.810332,
1622854964018,1.222182,
1622854964019,4.433404,
1622854964020,-3.331044,
1622854964021,3.259151,
1622854964022,-1.821290,
1622854964023,2.995544,
1622854964024,-2.660043,
1622854964025,0.742895,
1622854964026,0.239643,
1622854964027,3.834296,
1622854964028,-3.163294,
1622854964029,2.228684,
1622854964030,1.653540,
1622854964031,-0.910645,
1622854964032,18.117048,
1622854964033,-19.938339,
1622854964034,14.786003,
1622854964035,6.614161,
1622854964036,-0.071893,
1622854964037,0.671002,
1622854964038,3.810332,
1622854964039,-2.276613,
1622854964040,-2.971579,
1622854964041,-3.163294,
1622854964042,-4.217725,
1622854964043,-0.191715,
1622854964044,-0.982538,
1622854964045,4.169797,
1622854964046,-3.115366,
1622854964047,-0.862717,
1622854964048,20.273840,
1622854964049,7.404984,
1622854964050,6.494339,
1622854964051,-1.389932,
1622854964052,-4.265654,
1622854964053,-0.742895,
1622854964054,1.437861,
1622854964055,-2.684007,
1622854964056,2.132827,
1622854964057,0.718930,
1622854964058,-0.335501,
1622854964059,-1.150289,
1622854964060,-3.307080,
1622854964061,0.814788,
1622854964062,-6.015052,
1622854964063,-1.006503,
1622854964064,-2.803829,
1622854964065,2.180756,
1622854964066,-0.742895,
1622854964067,1.174253,
1622854964068,1.365968,
1622854964069,3.810332,
1622854964070,1.629576,
1622854964071,3.714474,
1622854964072,0.000000,
1622854964073,-3.307080,
1622854964074,4.145833,
1622854964075,1.413897,
1622854964076,-0.575144,
1622854964077,-1.629576,
1622854964078,8.483379,
1622854964079,-19.339230,
1622854964080,14.330681,
1622854964081,0.599109,
1622854964082,3.355009,
1622854964083,5.248192,
1622854964084,5.152335,
1622854964085,-5.296121,
1622854964086,6.925697,
1622854964087,10.616207,
1622854964088,4.840798,
1622854964089,2.516257,
1622854964090,1.030467,
1622854964091,-2.851758,
1622854964092,0.527216,
1622854964093,2.084898,
1622854964094,4.241690,
1622854964095,-2.228684,
1622854964096,-0.167750,
1622854964097,0.431358,
1622854964098,0.862717,
1622854964099,-3.211223,
1622854964100,0.551180,
1622854964101,-1.389932,
1622854964102,0.239643,
1622854964103,9.106453,
1622854964104,15.241326,
1622854964105,-1.102360,
1622854964106,5.727479,
1622854964107,-4.169797,
1622854964108,-0.838752,
1622854964109,0.503251,
1622854964110,4.840798,
1622854964111,-2.348506,
1622854964112,-12.197854,
1622854964113,26.959892,
1622854964114,-2.492292,
1622854964115,-0.766859,
1622854964116,1.030467,
1622854964117,3.522759,
1622854964118,-4.601155,
1622854964119,-4.888727,
1622854964120,3.307080,
1622854964121,-0.503251,
1622854964122,2.132827,
1622854964123,3.139330,
1622854964124,-0.766859,
1622854964125,-1.365968,
1622854964126,3.115366,
1622854964127,6.853804,
1622854964128,2.779865,
1622854964129,2.180756,
1622854964130,2.108863,
1622854964131,2.180756,
1622854964132,1.869219,
1622854964133,0.886681,
1622854964134,-0.095857,
1622854964135,-0.503251,
1622854964136,1.509754,
1622854964137,3.546724,
1622854964138,-2.851758,
1622854964139,-0.671002,
1622854964140,-0.862717,
1622854964141,-0.790824,
1622854964142,-0.910645,
1622854964143,-0.718930,
1622854964144,0.407394,
1622854964145,-16.559366,
1622854964146,24.683279,
1622854964147,-2.875722,
1622854964148,-2.060934,
1622854964149,-0.551180,
1622854964150,4.265654,
1622854964151,0.551180,
1622854964152,-0.383430,
1622854964153,2.660043,
1622854964154,1.749398,
1622854964155,-3.714474,
1622854964156,4.625119,
1622854964157,-7.285162,
1622854964158,2.324542,
1622854964159,1.270110,
1622854964160,3.810332,
1622854964161,4.049975,
1622854964162,-3.714474,
1622854964163,-2.180756,
1622854964164,-0.647037,
1622854964165,-2.396435,
1622854964166,3.067437,
1622854964167,-0.623073,
1622854964168,0.023964,
1622854964169,16.846937,
1622854964170,-13.803465,
1622854964171,3.402938,
1622854964172,-2.396435,
1622854964173,4.385476,
1622854964174,0.359465,
1622854964175,5.487836,
1622854964176,-1.845255,
1622854964177,-2.875722,
1622854964178,-9.873312,
1622854964179,-3.091401,
1622854964180,-2.180756,
1622854964181,1.461825,
1622854964182,0.287572,
1622854964183,2.516257,
1622854964184,-2.971579,
1622854964185,0.479287,
1622854964186,0.766859,
1622854964187,-0.742895,
1622854964188,-0.191715,
1622854964189,-2.612114,
1622854964190,4.073939,
1622854964191,1.365968,
1622854964192,3.355009,
1622854964193,-0.263608,
1622854964194,4.505298,
1622854964195,-1.917148,
1622854964196,-4.241690,
1622854964197,-0.335501,
1622854964198,0.023964,
1622854964199,-0.886681,
1622854964200,-8.603201,
1622854964201,-12.916784,
1622854964202,2.204720,
1622854964203,3.954118,
1622854964204,-0.287572,
1622854964205,-2.300578,
1622854964206,3.211223,
1622854964207,1.725433,
1622854964208,-4.385476,
1622854964209,1.725433,
1622854964210,3.043472,
1622854964211,2.060934,
1622854964212,-16.966759,
1622854964213,-12.557319,
1622854964214,3.570688,
1622854964215,-3.930153,
1622854964216,1.677504,
1622854964217,-3.762403,
1622854964218,4.577191,
1622854964219,0.623073,
1622854964220,-5.200264,
1622854964221,1.581647,
1622854964222,1.365968,
1622854964223,-1.509754,
1622854964224,-1.365968,
1622854964225,0.239643,
1622854964226,-2.084898,
1622854964227,3.930153,
1622854964228,1.389932,
1622854964229,1.150289,
1622854964230,-0.982538,
1622854964231,3.546724,
1622854964232,2.348506,
1622854964233,3.283116,
1622854964234,5.655586,
1622854964235,-3.882225,
1622854964236,-0.958574,
1622854964237,-2.827793,
1622854964238,0.790824,
1622854964239,-3.666545,
1622854964240,-4.960620,
1622854964241,3.235187,
1622854964242,-3.810332,
1622854964243,-1.893184,
1622854964244,-0.359465,
1622854964245,-0.023964,
1622854964246,11.622709,
1622854964247,-6.470374,
1622854964248,10.041062,
1622854964249,7.357055,
1622854964250,4.649084,
1622854964251,0.647037,
1622854964252,-0.694966,
1622854964253,1.845255,
1622854964254,-1.246146,
1622854964255,-4.960620,
1622854964256,-0.023964,
1622854964257,0.599109,
1622854964258,-0.023964,
1622854964259,0.119822,
1622854964260,1.869219,
1622854964261,3.954118,
1622854964262,1.198218,
1622854964263,-6.853804,
1622854964264,-0.191715,
1622854964265,-0.527216,
1622854964266,2.372471,
1622854964267,0.718930,
1622854964268,-1.797326,
1622854964269,0.910645,
1622854964270,2.803829,
1622854964271,-1.869219,
1622854964272,-8.028057,
1622854964273,4.241690,
1622854964274,-5.823337,
1622854964275,0.623073,
1622854964276,-7.069483,
1622854964277,-7.333091,
1622854964278,10.017098,
1622854964279,-5.200264,
1622854964280,2.444364,
1622854964281,-1.198218,
1622854964282,1.629576,
1622854964283,1.222182,
1622854964284,1.294075,
1622854964285,-2.971579,
1622854964286,-0.575144,
1622854964287,-6.302624,
1622854964288,-4.553226,
1622854964289,3.211223,
1622854964290,-5.391979,
1622854964291,1.054431,
1622854964292,1.413897,
1622854964293,4.241690,
1622854964294,0.958574,
1622854964295,-3.331044,
1622854964296,-2.851758,
1622854964297,0.263608,
1622854964298,-1.581647,
1622854964299,-9.681597,
1622854964300,-12.293711,
1622854964301,0.335501,
1622854964302,2.156791,
1622854964303,-0.814788,
1622854964304,-0.694966,
1622854964305,-0.431358,
1622854964306,-1.389932,
1622854964307,-0.095857,
1622854964308,-2.252649,
1622854964309,1.389932,
1622854964310,3.594652,
1622854964311,2.540221,
1622854964312,1.150289,
1622854964313,-6.039016,
1622854964314,-2.156791,
1622854964315,0.718930,
1622854964316,5.080442,
1622854964317,0.047929,
1622854964318,-2.684007,
1622854964319,7.476877,
1622854964320,-8.243736,
1622854964321,1.174253,
1622854964322,-2.660043,
1622854964323,-0.239643,
1622854964324,-2.588150,
1622854964325,-2.252649,
1622854964326,0.647037,
1622854964327,-2.156791,
1622854964328,4.601155,
1622854964329,-3.594652,
1622854964330,-3.906189,
1622854964331,0.742895,
1622854964332,-0.551180,
1622854964333,1.054431,
1622854964334,5.463871,
1622854964335,-4.649084,
1622854964336,-5.607658,
1622854964337,-1.605611,
1622854964338,-4.337547,
1622854964339,2.013005,
1622854964340,-4.241690,
1622854964341,-0.910645,
1622854964342,-0.071893,
1622854964343,6.853804,
1622854964344,-6.422446,
1622854964345,-2.276613,
1622854964346,1.917148,
1622854964347,1.006503,
