Timestamp,Value,
1622869394000,-1.030467,
1622869394001,1.581647,
1622869394002,-7.357055,
1622869394003,0.527216,
1622869394004,-2.731936,
1622869394005,6.566232,
1622869394006,0.527216,
1622869394007,4.433404,
1622869394008,3.067437,
1622869394009,-2.684007,
1622869394010,-1.821290,
1622869394011,-0.910645,
1622869394012,-4.601155,
1622869394013,-0.718930,
1622869394014,2.660043,
1622869394015,1.198218,
1622869394016,-0.311537,
1622869394017,0.934610,
1622869394018,-11.311172,
1622869394019,-4.529262,
1622869394020,-4.577191,
1622869394021,-4.169797,
1622869394022,1.222182,
1622869394023,0.814788,
1622869394024,3.115366,
1622869394025,0.742895,
1622869394026,2.013005,
1622869394027,1.581647,
1622869394028,-3.522759,
1622869394029,0.143786,
1622869394030,0.527216,
1622869394031,1.797326,
1622869394032,-2.995544,
1622869394033,2.947615,
1622869394034,-0.479287,
1622869394035,0.071893,
1622869394036,-1.294075,
1622869394037,0.623073,
1622869394038,-11.095493,
1622869394039,6.278659,
1622869394040,-7.165340,
1622869394041,5.463871,
1622869394042,0.359465,
1622869394043,0.383430,
1622869394044,-4.433404,
1622869394045,-0.455323,
1622869394046,0.623073,
1622869394047,-2.036970,
1622869394048,-2.060934,
1622869394049,13.276250,
1622869394050,-12.245783,
1622869394051,-7.668591,
1622869394052,-4.649084,
1622869394053,5.607658,
1622869394054,1.413897,
1622869394055,0.263608,
1622869394056,5.847301,
1622869394057,4.265654,
1622869394058,3.834296,
1622869394059,-0.503251,
1622869394060,-0.623073,
1622869394061,2.228684,
1622869394062,-2.947615,
1622869394063,2.132827,
1622869394064,2.923651,
1622869394065,-3.355009,
1622869394066,1.557683,
1622869394067,-0.599109,
1622869394068,1.461825,
1622869394069,2.564185,
1622869394070,-0.599109,
1622869394071,0.934610,
1622869394072,0.119822,
1622869394073,-1.294075,
1622869394074,-13.276250,
1622869394075,-9.729526,
1622869394076,0.263608,
1622869394077,-0.119822,
1622869394078,-0.671002,
1622869394079,-1.198218,
1622869394080,4.553226,
1622869394081,0.455323,
1622869394082,1.342004,
1622869394083,5.775408,
1622869394084,-12.317676,
1622869394085,8.195807,
1622869394086,1.485790,
1622869394087,-7.668591,
1622869394088,-1.006503,
1622869394089,6.254695,
1622869394090,1.941112,
1622869394091,-1.030467,
1622869394092,4.121868,
1622869394093,-5.679551,
1622869394094,-2.636078,
1622869394095,-1.365968,
1622869394096,-6.278659,
1622869394097,-7.500841,
1622869394098,-4.121868,
1622869394099,-2.276613,
